Iso639,Language,Visibility,Family,Region,Primary Country,Country Code,Lat,Lon
aps,<a href='https://www.ethnologue.com/language/aps' target='_blank'>Arop-Sissano</a>,84.08596300326442,Austronesian,Melanesia,Papua New Guinea,PG,-3.0829,142.1239
cbs,<a href='https://www.ethnologue.com/language/cbs' target='_blank'>Cashinahua</a>,84.08596300326442,Panoan,South America,Peru,PE,-8.6884,-70.3571
yui,<a href='https://www.ethnologue.com/language/yui' target='_blank'>Yurutí</a>,84.08596300326442,Tucanoan,South America,Colombia,CO,0.9139,-70.4255
yuj,<a href='https://www.ethnologue.com/language/yuj' target='_blank'>Karkar-Yuri</a>,84.16757344940152,Pauwasi,Melanesia,Papua New Guinea,PG,-3.7566,141.0895
bnj,<a href='https://www.ethnologue.com/language/bnj' target='_blank'>Eastern Tawbuid</a>,84.19477693144722,Austronesian,South-Eastern Asia,Philippines,PH,12.8921,121.1628
cbu,<a href='https://www.ethnologue.com/language/cbu' target='_blank'>Candoshi-Shapra</a>,84.22198041349293,Language isolate,South America,Peru,PE,-4.2539,-76.8921
xti,<a href='https://www.ethnologue.com/language/xti' target='_blank'>Sinicahua Mixtec</a>,84.24918389553862,Otomanguean,Central America,Mexico,MX,17.2224,-97.5889
ubi,<a href='https://www.ethnologue.com/language/ubi' target='_blank'>Ubi</a>,84.27638737758433,Afro-Asiatic,Middle Africa,Chad,TD,11.7927,18.5537
mwi,<a href='https://www.ethnologue.com/language/mwi' target='_blank'>Labo</a>,84.27638737758433,Austronesian,Melanesia,Vanuatu,VU,-16.4309,167.4451
nmw,<a href='https://www.ethnologue.com/language/nmw' target='_blank'>Nimoa</a>,84.27638737758433,Austronesian,Melanesia,Papua New Guinea,PG,-11.2349,153.1608
nty,<a href='https://www.ethnologue.com/language/nty' target='_blank'>Mantsi</a>,84.27638737758433,Sino-Tibetan,South-Eastern Asia,Viet Nam,VN,23.1843,105.4023
iou,<a href='https://www.ethnologue.com/language/iou' target='_blank'>Tuma-Irumu</a>,84.27638737758433,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.275,146.5801
klv,<a href='https://www.ethnologue.com/language/klv' target='_blank'>Maskelynes</a>,84.27638737758433,Austronesian,Melanesia,Vanuatu,VU,-16.5291,167.8262
ese,<a href='https://www.ethnologue.com/language/ese' target='_blank'>Ese Ejja</a>,84.43960826985855,Tacanan,South America,Bolivia,BO,-12.5394,-68.8136
kxz,<a href='https://www.ethnologue.com/language/kxz' target='_blank'>Kerewo</a>,84.43960826985855,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-7.6524,144.408
mpd,<a href='https://www.ethnologue.com/language/mpd' target='_blank'>Machinere</a>,84.49401523394995,Maipurean,South America,Brazil,BR,-10.4501,-69.7125
bjp,<a href='https://www.ethnologue.com/language/bjp' target='_blank'>Fanamaket</a>,84.49401523394995,Austronesian,Melanesia,Papua New Guinea,PG,-4.0032,152.8955
twf,<a href='https://www.ethnologue.com/language/twf' target='_blank'>Northern Tiwa</a>,84.54842219804135,Kiowa-Tanoan,Northern America,United States,US,36.4251,-105.6105
bvr,<a href='https://www.ethnologue.com/language/bvr' target='_blank'>Burarra</a>,84.54842219804135,Australian,Australia and New Zealand,Australia,AU,-12.2881,134.3136
clo,<a href='https://www.ethnologue.com/language/clo' target='_blank'>Lowland Oaxaca Chontal</a>,84.60282916213275,Tequistlatecan,Central America,Mexico,MX,15.948,-95.687
wim,<a href='https://www.ethnologue.com/language/wim' target='_blank'>Wik-Mungkan</a>,84.60282916213275,Australian,Australia and New Zealand,Australia,AU,-13.685,141.6777
dlg,<a href='https://www.ethnologue.com/language/dlg' target='_blank'>Dolgan</a>,84.65723612622415,Turkic,Eastern Europe,Russian Federation,RU,70.6599,93.1892
ykr,<a href='https://www.ethnologue.com/language/ykr' target='_blank'>Yekora</a>,84.65723612622415,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-7.8262,147.5512
tof,<a href='https://www.ethnologue.com/language/tof' target='_blank'>Gizrra</a>,84.65723612622415,Eastern Trans-Fly,Melanesia,Papua New Guinea,PG,-9.1815,142.791
mtu,<a href='https://www.ethnologue.com/language/mtu' target='_blank'>Tututepec Mixtec</a>,84.73884657236125,Otomanguean,Central America,Mexico,MX,16.143,-97.5597
sel,<a href='https://www.ethnologue.com/language/sel' target='_blank'>Selkup</a>,84.73884657236125,Uralic,Eastern Europe,Russian Federation,RU,59.9409,82.3004
kui,<a href='https://www.ethnologue.com/language/kui' target='_blank'>Kuikúro-Kalapálo</a>,84.79325353645267,Cariban,South America,Brazil,BR,-12.3136,-53.2262
sru,<a href='https://www.ethnologue.com/language/sru' target='_blank'>Suruí</a>,84.79325353645267,Tupian,South America,Brazil,BR,-11.0966,-61.2875
emx,<a href='https://www.ethnologue.com/language/emx' target='_blank'>Erromintxela</a>,84.84766050054407,Mixed language,Western Europe,France,FR,43.0864,-1.2645
svm,<a href='https://www.ethnologue.com/language/svm' target='_blank'>Slavomolisano</a>,84.84766050054407,Indo-European,Southern Europe,Italy,IT,41.631,14.4928
nds,<a href='https://www.ethnologue.com/language/nds' target='_blank'>Low German</a>,84.84766050054407,Indo-European,Western Europe,Germany,DE,50.771,6.092
sob,<a href='https://www.ethnologue.com/language/sob' target='_blank'>Sobei</a>,84.84766050054407,Austronesian,South-Eastern Asia,Indonesia,ID,-1.9135,138.746
arp,<a href='https://www.ethnologue.com/language/arp' target='_blank'>Arapaho</a>,84.84766050054407,Algic,Northern America,United States,US,43.4352,-108.8162
jiy,<a href='https://www.ethnologue.com/language/jiy' target='_blank'>Buyuan Jinuo</a>,84.84766050054407,Sino-Tibetan,Eastern Asia,China,CN,22.0499,101.0165
mtf,<a href='https://www.ethnologue.com/language/mtf' target='_blank'>Murik (Papua New Guinea)</a>,84.84766050054407,Ramu-Lower Sepik,Melanesia,Papua New Guinea,PG,-3.8696,144.1663
rap,<a href='https://www.ethnologue.com/language/rap' target='_blank'>Rapanui</a>,84.84766050054407,Austronesian,South America,Chile,CL,-27.1248,-109.3571
shh,<a href='https://www.ethnologue.com/language/shh' target='_blank'>Shoshoni</a>,84.84766050054407,Uto-Aztecan,Northern America,United States,US,43.0592,-109.142
wno,<a href='https://www.ethnologue.com/language/wno' target='_blank'>Wano</a>,84.84766050054407,Trans-New Guinea,South-Eastern Asia,Indonesia,ID,-3.4877,137.6658
zam,<a href='https://www.ethnologue.com/language/zam' target='_blank'>Miahuatlán Zapotec</a>,84.84766050054407,Otomanguean,Central America,Mexico,MX,16.2194,-96.6632
zbw,<a href='https://www.ethnologue.com/language/zbw' target='_blank'>West Berawan</a>,84.84766050054407,Austronesian,South-Eastern Asia,Malaysia,MY,3.9685,114.6436
ztn,<a href='https://www.ethnologue.com/language/ztn' target='_blank'>Santa Catarina Albarradas Zapotec</a>,84.84766050054407,Otomanguean,Central America,Mexico,MX,17.0453,-96.3473
ago,<a href='https://www.ethnologue.com/language/ago' target='_blank'>Tainae</a>,84.84766050054407,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-7.418,145.7026
agy,<a href='https://www.ethnologue.com/language/agy' target='_blank'>Southern Alta</a>,84.84766050054407,Austronesian,South-Eastern Asia,Philippines,PH,15.1895,121.0561
hrt,<a href='https://www.ethnologue.com/language/hrt' target='_blank'>Hértevin</a>,84.84766050054407,Afro-Asiatic,Western Asia,Turkey,TR,37.8304,42.0218
keb,<a href='https://www.ethnologue.com/language/keb' target='_blank'>Kélé</a>,84.84766050054407,Niger-Congo,Middle Africa,Gabon,GA,-0.7889,10.382
kjx,<a href='https://www.ethnologue.com/language/kjx' target='_blank'>Ramopa</a>,84.84766050054407,North Bougainville,Melanesia,Papua New Guinea,PG,-5.9757,154.8971
klt,<a href='https://www.ethnologue.com/language/klt' target='_blank'>Nukna</a>,84.84766050054407,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.0099,146.9659
lsa,<a href='https://www.ethnologue.com/language/lsa' target='_blank'>Lasgerdi</a>,84.84766050054407,Indo-European,Southern Asia,Iran,IR,35.4051,53.0471
onp,<a href='https://www.ethnologue.com/language/onp' target='_blank'>Sartang</a>,84.84766050054407,Sino-Tibetan,Southern Asia,India,IN,27.4857,92.4621
amx,<a href='https://www.ethnologue.com/language/amx' target='_blank'>Anmatyerre</a>,84.84766050054407,Australian,Australia and New Zealand,Australia,AU,-22.2214,133.3067
are,<a href='https://www.ethnologue.com/language/are' target='_blank'>Western Arrarnta</a>,84.84766050054407,Australian,Australia and New Zealand,Australia,AU,-24.0513,133.247
att,<a href='https://www.ethnologue.com/language/att' target='_blank'>Pamplona Atta</a>,84.84766050054407,Austronesian,South-Eastern Asia,Philippines,PH,18.4713,121.2984
ckn,<a href='https://www.ethnologue.com/language/ckn' target='_blank'>Kaang Chin</a>,84.84766050054407,Sino-Tibetan,South-Eastern Asia,Myanmar,MM,21.4707,93.6208
guo,<a href='https://www.ethnologue.com/language/guo' target='_blank'>Guayabero</a>,84.84766050054407,Guajiboan,South America,Colombia,CO,3.1123,-71.4601
guq,<a href='https://www.ethnologue.com/language/guq' target='_blank'>Aché</a>,84.84766050054407,Tupian,South America,Paraguay,PY,-25.5725,-56.4554
jko,<a href='https://www.ethnologue.com/language/jko' target='_blank'>Kubo</a>,84.84766050054407,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-5.9263,142.1903
klq,<a href='https://www.ethnologue.com/language/klq' target='_blank'>Rumu</a>,84.84766050054407,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-7.2717,144.2706
kyz,<a href='https://www.ethnologue.com/language/kyz' target='_blank'>Kayabí</a>,84.84766050054407,Tupian,South America,Brazil,BR,-11.2655,-55.5656
nkr,<a href='https://www.ethnologue.com/language/nkr' target='_blank'>Nukuoro</a>,84.84766050054407,Austronesian,Micronesia,Micronesia,FM,3.8358,154.9714
ntj,<a href='https://www.ethnologue.com/language/ntj' target='_blank'>Ngaanyatjarra</a>,84.84766050054407,Australian,Australia and New Zealand,Australia,AU,-25.5991,127.7665
onn,<a href='https://www.ethnologue.com/language/onn' target='_blank'>Onobasulu</a>,84.84766050054407,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.3521,142.8179
jaz,<a href='https://www.ethnologue.com/language/jaz' target='_blank'>Jawe</a>,85.74537540805223,Austronesian,Melanesia,New Caledonia,NC,-20.5691,164.7364
spn,<a href='https://www.ethnologue.com/language/spn' target='_blank'>Sanapaná</a>,85.77257889009793,Mascoyan,South America,Paraguay,PY,-22.2063,-58.907
ena,<a href='https://www.ethnologue.com/language/ena' target='_blank'>Apali</a>,85.77257889009793,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-5.1466,145.0468
mdc,<a href='https://www.ethnologue.com/language/mdc' target='_blank'>Male (Papua New Guinea)</a>,85.82698585418935,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-5.5055,145.7651
stk,<a href='https://www.ethnologue.com/language/stk' target='_blank'>Arammba</a>,85.82698585418935,South-Central Papuan,Melanesia,Papua New Guinea,PG,-8.3013,141.4304
kms,<a href='https://www.ethnologue.com/language/kms' target='_blank'>Kamasau</a>,85.88139281828074,Torricelli,Melanesia,Papua New Guinea,PG,-3.8501,143.8463
mab,<a href='https://www.ethnologue.com/language/mab' target='_blank'>Yutanduchi Mixtec</a>,85.88139281828074,Otomanguean,Central America,Mexico,MX,17.0271,-97.239
bye,<a href='https://www.ethnologue.com/language/bye' target='_blank'>Pouye</a>,85.88139281828074,Sepik,Melanesia,Papua New Guinea,PG,-3.6768,141.9341
bkq,<a href='https://www.ethnologue.com/language/bkq' target='_blank'>Bakairí</a>,85.96300326441785,Cariban,South America,Brazil,BR,-14.2617,-54.7019
gat,<a href='https://www.ethnologue.com/language/gat' target='_blank'>Kenati</a>,85.96300326441785,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.7489,145.8799
mns,<a href='https://www.ethnologue.com/language/mns' target='_blank'>Mansi</a>,86.01741022850925,Uralic,Eastern Europe,Russian Federation,RU,64.3918,61.2919
tue,<a href='https://www.ethnologue.com/language/tue' target='_blank'>Tuyuca</a>,86.01741022850925,Tucanoan,South America,Colombia,CO,0.5184,-70.1113
kfe,<a href='https://www.ethnologue.com/language/kfe' target='_blank'>Kota (India)</a>,86.07181719260065,Dravidian,Southern Asia,India,IN,11.4553,76.8601
ute,<a href='https://www.ethnologue.com/language/ute' target='_blank'>Ute-Southern Paiute</a>,86.09902067464635,Uto-Aztecan,Northern America,United States,US,40.0965,-110.3055
bbv,<a href='https://www.ethnologue.com/language/bbv' target='_blank'>Karnai</a>,86.09902067464635,Austronesian,Melanesia,Papua New Guinea,PG,-5.6626,147.8125
azm,<a href='https://www.ethnologue.com/language/azm' target='_blank'>Ipalapa Amuzgo</a>,86.15342763873775,Otomanguean,Central America,Mexico,MX,16.4995,-98.0108
mpz,<a href='https://www.ethnologue.com/language/mpz' target='_blank'>Mpi</a>,86.15342763873775,Sino-Tibetan,South-Eastern Asia,Thailand,TH,18.1722,100.2085
mtt,<a href='https://www.ethnologue.com/language/mtt' target='_blank'>Mota</a>,86.15342763873775,Austronesian,Melanesia,Vanuatu,VU,-13.8156,167.6852
tlm,<a href='https://www.ethnologue.com/language/tlm' target='_blank'>Tolomako</a>,86.15342763873775,Austronesian,Melanesia,Vanuatu,VU,-15.1498,166.7696
bgg,<a href='https://www.ethnologue.com/language/bgg' target='_blank'>Bugun</a>,86.15342763873775,Sino-Tibetan,Southern Asia,India,IN,27.2967,92.4582
ckr,<a href='https://www.ethnologue.com/language/ckr' target='_blank'>Kairak</a>,86.15342763873775,East New Britain,Melanesia,Papua New Guinea,PG,-4.4426,152.0583
goi,<a href='https://www.ethnologue.com/language/goi' target='_blank'>Gobasi</a>,86.15342763873775,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.3976,142.1933
sei,<a href='https://www.ethnologue.com/language/sei' target='_blank'>Seri</a>,86.15342763873775,Language isolate,Central America,Mexico,MX,28.9863,-112.3628
shb,<a href='https://www.ethnologue.com/language/shb' target='_blank'>Ninam</a>,86.15342763873775,Yanomaman,South America,Brazil,BR,4.1584,-62.8609
tgs,<a href='https://www.ethnologue.com/language/tgs' target='_blank'>Nume</a>,86.15342763873775,Austronesian,Melanesia,Vanuatu,VU,-14.1728,167.5567
aty,<a href='https://www.ethnologue.com/language/aty' target='_blank'>Aneityum</a>,86.15342763873775,Austronesian,Melanesia,Vanuatu,VU,-20.1887,169.8246
azn,<a href='https://www.ethnologue.com/language/azn' target='_blank'>Western Durango Nahuatl</a>,86.15342763873775,Uto-Aztecan,Central America,Mexico,MX,22.5871,-105.0038
klx,<a href='https://www.ethnologue.com/language/klx' target='_blank'>Koluwawa</a>,86.15342763873775,Austronesian,Melanesia,Papua New Guinea,PG,-9.4018,150.4638
kqf,<a href='https://www.ethnologue.com/language/kqf' target='_blank'>Kakabai</a>,86.15342763873775,Austronesian,Melanesia,Papua New Guinea,PG,-10.2847,150.0306
mzz,<a href='https://www.ethnologue.com/language/mzz' target='_blank'>Maiadomu</a>,86.15342763873775,Austronesian,Melanesia,Papua New Guinea,PG,-9.4743,150.7508
pak,<a href='https://www.ethnologue.com/language/pak' target='_blank'>Parakanã</a>,86.15342763873775,Tupian,South America,Brazil,BR,-4.6457,-50.0582
smq,<a href='https://www.ethnologue.com/language/smq' target='_blank'>Samo</a>,86.15342763873775,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-6.155,142.1905
taw,<a href='https://www.ethnologue.com/language/taw' target='_blank'>Tai</a>,86.15342763873775,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-5.2919,144.6625
tvw,<a href='https://www.ethnologue.com/language/tvw' target='_blank'>Sedoa</a>,86.15342763873775,Austronesian,South-Eastern Asia,Indonesia,ID,-1.3725,120.3784
aui,<a href='https://www.ethnologue.com/language/aui' target='_blank'>Anuki</a>,86.67029379760609,Austronesian,Melanesia,Papua New Guinea,PG,-9.6695,149.8496
zaf,<a href='https://www.ethnologue.com/language/zaf' target='_blank'>Ayoquesco Zapotec</a>,86.6974972796518,Otomanguean,Central America,Mexico,MX,16.6633,-96.8575
mpj,<a href='https://www.ethnologue.com/language/mpj' target='_blank'>Martu Wangka</a>,86.6974972796518,Australian,Australia and New Zealand,Australia,AU,-24.3017,122.0257
clc,<a href='https://www.ethnologue.com/language/clc' target='_blank'>Chilcotin</a>,86.7519042437432,Eyak-Athabaskan,Northern America,Canada,CA,52.0089,-123.2366
ncg,<a href='https://www.ethnologue.com/language/ncg' target='_blank'>Nisga'a</a>,86.7519042437432,Tsimshian,Northern America,Canada,CA,55.2008,-129.1852
mcc,<a href='https://www.ethnologue.com/language/mcc' target='_blank'>Bitur</a>,86.7519042437432,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-8.5257,142.7053
boa,<a href='https://www.ethnologue.com/language/boa' target='_blank'>Bora</a>,86.8335146898803,Witotoan,South America,Peru,PE,-2.4245,-71.7834
bmz,<a href='https://www.ethnologue.com/language/bmz' target='_blank'>Baramu</a>,86.8335146898803,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-8.485,143.0073
jml,<a href='https://www.ethnologue.com/language/jml' target='_blank'>Jumli</a>,86.8335146898803,Indo-European,Southern Asia,Nepal,NP,29.3902,81.9791
lmu,<a href='https://www.ethnologue.com/language/lmu' target='_blank'>Lamenu</a>,86.8335146898803,Austronesian,Melanesia,Vanuatu,VU,-16.6091,168.1728
way,<a href='https://www.ethnologue.com/language/way' target='_blank'>Wayana</a>,86.8335146898803,Cariban,South America,Suriname,SR,3.2161,-54.1321
asx,<a href='https://www.ethnologue.com/language/asx' target='_blank'>Muratayak</a>,86.96953210010882,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-5.7473,146.5401
crt,<a href='https://www.ethnologue.com/language/crt' target='_blank'>Iyojwa'ja Chorote</a>,86.99673558215451,Matacoan,South America,Argentina,AR,-22.1875,-63.2305
szv,<a href='https://www.ethnologue.com/language/szv' target='_blank'>Isu (Fako Division)</a>,86.99673558215451,Niger-Congo,Middle Africa,Cameroon,CM,3.9811,9.3593
kqd,<a href='https://www.ethnologue.com/language/kqd' target='_blank'>Koy Sanjaq Surat</a>,86.99673558215451,Afro-Asiatic,Western Asia,Iraq,IQ,36.0447,44.6356
anz,<a href='https://www.ethnologue.com/language/anz' target='_blank'>Anem</a>,86.99673558215451,Yele-West New Britain,Melanesia,Papua New Guinea,PG,-5.5515,148.9736
aom,<a href='https://www.ethnologue.com/language/aom' target='_blank'>Ömie</a>,86.99673558215451,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-9.031,148.1106
bbb,<a href='https://www.ethnologue.com/language/bbb' target='_blank'>Barai</a>,86.99673558215451,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-9.2795,148.1117
miw,<a href='https://www.ethnologue.com/language/miw' target='_blank'>Akoye</a>,86.99673558215451,Trans-New Guinea,Melanesia,Papua New Guinea,PG,-7.6793,145.6957
tgp,<a href='https://www.ethnologue.com/language/tgp' target='_blank'>Tangoa</a>,86.99673558215451,Austronesian,Melanesia,Vanuatu,VU,-15.5675,166.9554
